Project_ID,Issue_Key,Type,Status,Priority,Title,Description,Description_Text,Description_Code,Story_Point
1,XD-3739,BUG,Done,HIGH,"""Incorrect refresh period for groovy scripts""","""All modules that allow groovy implementations (filter, script, transform, router, tcpclient) allow automatic refresh of the script when it changes. In the XD documentation it is stated that this refresh occurs every minute eg for filter at http://docs.spring.io/spring-xd/docs/1.3.0.RELEASE/reference/html/#filter """"The script is checked for updates every 60 seconds, so it may be replaced in a running system. """"   This set up can be seen in the spring xml for the modules - eg (again for filter)  {code:xml} <filter input-channel=""""to.script"""" output-channel=""""output"""">  <int-groovy:script location=""""${script:filter.groovy}"""" script-variable-generator=""""variableGenerator"""" refresh-check-delay=""""60""""/> </filter> {code}  However from the spring integration documentation http://docs.spring.io/spring-integration/docs/4.2.4.RELEASE/reference/html/messaging-endpoints-chapter.html#scripting-config it specifies that the refresh-check-delay parameter is actually in milliseconds - ie the above XD configuration would recheck the script every 60 milliseconds which may be a performance concern as it will be checking the lastmodified time of the script file.   Ideally this parameter would be configurable - in our case we would usually eliminate the refresh check altogether (set to -1) as our scripts will not change (or if they did a redeploy of the module would pick it up)  ""","""""""All modules that allow groovy implementations (filter, script, transform, router, tcpclient) allow automatic refresh of the script when it changes. In the XD documentation it is stated that this refresh occurs every minute eg for filter at http://docs.spring.io/spring-xd/docs/1.3.0.RELEASE/reference/html/#filter """"""""The script is checked for updates every 60 seconds, so it may be replaced in a running system. """"""""   This set up can be seen in the spring xml for the modules - eg (again for filter)    However from the spring integration documentation http://docs.spring.io/spring-integration/docs/4.2.4.RELEASE/reference/html/messaging-endpoints-chapter.html#scripting-config it specifies that the refresh-check-delay parameter is actually in milliseconds - ie the above XD configuration would recheck the script every 60 milliseconds which may be a performance concern as it will be checking the lastmodified time of the script file.   Ideally this parameter would be configurable - in our case we would usually eliminate the refresh check altogether (set to -1) as our scripts will not change (or if they did a redeploy of the module would pick it up)  """"""",""" <filter input-channel=""""""""to.script"""""""" output-channel=""""""""output"""""""">  <int-groovy:script location=""""""""${script:filter.groovy}"""""""" script-variable-generator=""""""""variableGenerator"""""""" refresh-check-delay=""""""""60""""""""/> </filter> """,5.0
1,XD-3738,IMPROVEMENT,Done,MEDIUM,"""Encrypt secret information in XD configuration files""","""Spring XD keeps passwords in text files such sas servers.yml, properties files, and module configuration files. Some users have requested a way to store encrypted values rather than clear text.  XD should provide a """"hook"""" for users to provide a custom component to detect encrypted property values and decrypt them during container, admin, and module initialization.""","""""""Spring XD keeps passwords in text files such sas servers.yml, properties files, and module configuration files. Some users have requested a way to store encrypted values rather than clear text.  XD should provide a """"""""hook"""""""" for users to provide a custom component to detect encrypted property values and decrypt them during container, admin, and module initialization.""""""",,2.0
1,XD-3737,BUG,Done,MEDIUM,"""REST - Do not redirect after logout""","""In the following PR we removed the *RestLogoutSuccessHandler*.   https://github.com/spring-projects/spring-xd/pull/1562  This is necessary, though, for REST calls and the Admin UI. Otherwise some weird UI behavior might occur due to the HTTP redirect.""","""""""In the following PR we removed the *RestLogoutSuccessHandler*.   https://github.com/spring-projects/spring-xd/pull/1562  This is necessary, though, for REST calls and the Admin UI. Otherwise some weird UI behavior might occur due to the HTTP redirect.""""""",,1.0
1,XD-3736,IMPROVEMENT,Done,MEDIUM,"""Rabbit Pub/Sub Consumers Should Support Concurrency""","""PubSub consumers can support concurrency since the threads are competing consumers on the queue.  ""","""""""PubSub consumers can support concurrency since the threads are competing consumers on the queue.  """"""",,2.0
1,XD-3734,BUG,Done,MEDIUM,"""AutoBindDLQ Incompatible with Partitioned Streams (Producer Side).""","""See http://stackoverflow.com/questions/34817906/spring-xd-rabbitmq-partitioned-stream-deployment-in-failure""","""""""See http://stackoverflow.com/questions/34817906/spring-xd-rabbitmq-partitioned-stream-deployment-in-failure""""""",,1.0
1,XD-3733,IMPROVEMENT,Done,MEDIUM,"""Document redis pool properties in servers.yml""","""Add spring.redis.pool.*  properties to server.yml, commented out to show default values., e.g.,      maxIdle: 8,    minIdle: 0,     maxActive: 8,    maxWait: -1 ""","""""""Add spring.redis.pool.*  properties to server.yml, commented out to show default values., e.g.,      maxIdle: 8,    minIdle: 0,     maxActive: 8,    maxWait: -1 """"""",,1.0
1,XD-3732,BUG,Done,MEDIUM,"""Overrides to servers.yml file aren't taken into account""","""As a developer, I'm adding new overrides to {{server.yml}} file; however, the overridden properties do not reflect even after the restart of server. ""","""""""As a developer, I'm adding new overrides to {{server.yml}} file; however, the overridden properties do not reflect even after the restart of server. """"""",,2.0
1,XD-3731,IMPROVEMENT,Done,MEDIUM,"""Clean Up Compiler/Javadoc Warnings""","""{noformat} /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/batch/tasklet/JobLaunchingTasklet.java:96: warning: [rawtypes] found raw type: DomainRepository    DomainRepository instanceRepository, String jobName,    ^   missing type arguments for generic class DomainRepository<T,ID>   where T,ID are type-variables:     T extends Object declared in interface DomainRepository     ID extends Serializable,Comparable<ID> declared in interface DomainRepository /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/batch/tasklet/JobLaunchingTasklet.java:116: warning: [rawtypes] found raw type: DomainRepository    DomainRepository instanceRepository, String jobName,    ^   missing type arguments for generic class DomainRepository<T,ID>   where T,ID are type-variables:     T extends Object declared in interface DomainRepository     ID extends Serializable,Comparable<ID> declared in interface DomainRepository /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/batch/tasklet/JobLaunchingTasklet.java:127: warning: [unchecked] unchecked conversion   this.instanceRepository = instanceRepository;                             ^   required: DomainRepository<JobDefinition,String>   found:    DomainRepository /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/module/ModuleException.java:23: warning: [serial] serializable class ModuleException has no definition of serialVersionUID public class ModuleException extends RuntimeException {        ^ /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/module/support/ModuleDefinitionService.java:130: warning: [try] explicit call to close() on an auto-closeable resource    target.close();          ^ /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/stream/StreamException.java:23: warning: [serial] serializable class StreamException has no definition of serialVersionUID public class StreamException extends RuntimeException {        ^ /Users/<USER>.gradle/caches/modules-2/files-2.1/org.kitesdk/kite-data-core/1.0.0/512563fec38547cf446fbd221069799df1ab158d/kite-data-core-1.0.0.jar(org/kitesdk/data/DatasetDescriptor.class): warning: Cannot find annotation method 'value()' in type 'SuppressWarnings': class file for edu.umd.cs.findbugs.annotations.SuppressWarnings not found /Users/<USER>.gradle/caches/modules-2/files-2.1/org.kitesdk/kite-data-core/1.0.0/512563fec38547cf446fbd221069799df1ab158d/kite-data-core-1.0.0.jar(org/kitesdk/data/DatasetDescriptor.class): warning: Cannot find annotation method 'justification()' in type 'SuppressWarnings' 3 warnings /Users/<USER>Development/spring-xd/spring-xd-tuple/src/test/java/org/springframework/xd/tuple/TupleJsonMarshallerTests.java:77: warning: [unchecked] unchecked cast   List<Tuple> body = (List<Tuple>) tuple.getValue(""""body"""");                                                  ^   required: List<Tuple>   found:    Object :api /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/server/admin/deployment/zk/ContainerListener.java:145: warning - Tag @link: reference not found: DepartedContainerDeployer /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/server/admin/deployment/zk/ContainerListener.java:145: warning - Tag @link: reference not found: DepartedContainerDeployer /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/job/dao/XdJdbcSearchableJobExecutionDao.java:151: warning - @return tag has no arguments. /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/job/dao/XdJdbcSearchableJobExecutionDao.java:166: warning - @return tag has no arguments. /Users/<USER>Development/spring-xd/spring-xd-rest-domain/src/main/java/org/springframework/xd/rest/domain/JobExecutionInfoResource.java:252: warning - @return tag cannot be used in method with void return type. /Users/<USER>Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/server/admin/deployment/zk/ContainerListener.java:145: warning - Tag @link: reference not found: DepartedContainerDeployer {noformat}""","""""""""""""",""" /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/batch/tasklet/JobLaunchingTasklet.java:96: warning: [rawtypes] found raw type: DomainRepository    DomainRepository instanceRepository, String jobName,    ^   missing type arguments for generic class DomainRepository<T,ID>   where T,ID are type-variables:     T extends Object declared in interface DomainRepository     ID extends Serializable,Comparable<ID> declared in interface DomainRepository /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/batch/tasklet/JobLaunchingTasklet.java:116: warning: [rawtypes] found raw type: DomainRepository    DomainRepository instanceRepository, String jobName,    ^   missing type arguments for generic class DomainRepository<T,ID>   where T,ID are type-variables:     T extends Object declared in interface DomainRepository     ID extends Serializable,Comparable<ID> declared in interface DomainRepository /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/batch/tasklet/JobLaunchingTasklet.java:127: warning: [unchecked] unchecked conversion   this.instanceRepository = instanceRepository;                             ^   required: DomainRepository<JobDefinition,String>   found:    DomainRepository /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/module/ModuleException.java:23: warning: [serial] serializable class ModuleException has no definition of serialVersionUID public class ModuleException extends RuntimeException {        ^ /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/module/support/ModuleDefinitionService.java:130: warning: [try] explicit call to close() on an auto-closeable resource    target.close();          ^ /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/stream/StreamException.java:23: warning: [serial] serializable class StreamException has no definition of serialVersionUID public class StreamException extends RuntimeException {        ^ /Users/grussell/.gradle/caches/modules-2/files-2.1/org.kitesdk/kite-data-core/1.0.0/512563fec38547cf446fbd221069799df1ab158d/kite-data-core-1.0.0.jar(org/kitesdk/data/DatasetDescriptor.class): warning: Cannot find annotation method 'value()' in type 'SuppressWarnings': class file for edu.umd.cs.findbugs.annotations.SuppressWarnings not found /Users/grussell/.gradle/caches/modules-2/files-2.1/org.kitesdk/kite-data-core/1.0.0/512563fec38547cf446fbd221069799df1ab158d/kite-data-core-1.0.0.jar(org/kitesdk/data/DatasetDescriptor.class): warning: Cannot find annotation method 'justification()' in type 'SuppressWarnings' 3 warnings /Users/grussell/Development/spring-xd/spring-xd-tuple/src/test/java/org/springframework/xd/tuple/TupleJsonMarshallerTests.java:77: warning: [unchecked] unchecked cast   List<Tuple> body = (List<Tuple>) tuple.getValue(""""""""body"""""""");                                                  ^   required: List<Tuple>   found:    Object :api /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/server/admin/deployment/zk/ContainerListener.java:145: warning - Tag @link: reference not found: DepartedContainerDeployer /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/server/admin/deployment/zk/ContainerListener.java:145: warning - Tag @link: reference not found: DepartedContainerDeployer /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/job/dao/XdJdbcSearchableJobExecutionDao.java:151: warning - @return tag has no arguments. /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/job/dao/XdJdbcSearchableJobExecutionDao.java:166: warning - @return tag has no arguments. /Users/grussell/Development/spring-xd/spring-xd-rest-domain/src/main/java/org/springframework/xd/rest/domain/JobExecutionInfoResource.java:252: warning - @return tag cannot be used in method with void return type. /Users/grussell/Development/spring-xd/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/server/admin/deployment/zk/ContainerListener.java:145: warning - Tag @link: reference not found: DepartedContainerDeployer """,1.0
1,XD-3730,BUG,Done,URGENT,"""NPE in spring-integration when using kafka as message bus when using aggrzgation module""","""as stated in https://jira.spring.io/browse/INT-3908 sprint-integration in springxd can't use kafka as message bus in most case. Could it spring-xd integrat this fix for us to use it?""","""""""as stated in https://jira.spring.io/browse/INT-3908 sprint-integration in springxd can't use kafka as message bus in most case. Could it spring-xd integrat this fix for us to use it?""""""",,3.0
1,XD-3725,BUG,Done,URGENT,"""EmbeddedHeadersMessageConverter Buffer Overflow""","""See https://github.com/spring-projects/spring-xd/issues/1871""","""""""See https://github.com/spring-projects/spring-xd/issues/1871""""""",,1.0
1,XD-3721,BUG,Done,HIGH,"""XD Admin UI log out does not function properly""","""I am using XD 1.2.1.RELEASE. I have following environment variables   XD_CONFIG_NAME = mycompany And  SPRING_PROFILE_ACTIVE= prod, admin  i have XD configuration file (mycompany-prod.yml) with following security configuration  # Config to enable security on administration endpoints (consider adding ssl) spring:   profiles: prod security:   basic:     enabled: true # false to disable security settings (default)     realm: SpringXD xd:   security:     authentication:       file:         enabled: true          users:           xdadmin: pwd, ROLE_ADMIN,ROLE_VIEW,ROLE_CREATE  I get a login screen, login works alright. When i logout - i still see all the tabs and contents in all the tabs. See the attached screenshot. ""","""""""I am using XD 1.2.1.RELEASE. I have following environment variables   XD_CONFIG_NAME = mycompany And  SPRING_PROFILE_ACTIVE= prod, admin  i have XD configuration file (mycompany-prod.yml) with following security configuration  # Config to enable security on administration endpoints (consider adding ssl) spring:   profiles: prod security:   basic:     enabled: true # false to disable security settings (default)     realm: SpringXD xd:   security:     authentication:       file:         enabled: true          users:           xdadmin: pwd, ROLE_ADMIN,ROLE_VIEW,ROLE_CREATE  I get a login screen, login works alright. When i logout - i still see all the tabs and contents in all the tabs. See the attached screenshot. """"""",,1.0
1,XD-3719,BUG,Done,HIGH,"""Spring flo issue with unexpected char""","""In Flo when creating a stream if you use asterisk you get an error. See the image attached.""","""""""In Flo when creating a stream if you use asterisk you get an error. See the image attached.""""""",,2.0
1,XD-3718,IMPROVEMENT,Done,MEDIUM,"""Kafka message bus must accept partitioning properties for named queues""","""As a user, I want to be able to provide the partitioning logic for a named destination, so that I can control the ordering of outbound messages.""","""""""As a user, I want to be able to provide the partitioning logic for a named destination, so that I can control the ordering of outbound messages.""""""",,1.0
1,XD-3716,IMPROVEMENT,Done,MEDIUM,"""Support Configuring the RabbitMessageBus MessagePropertiesConverter LongString Limit""","""http://stackoverflow.com/questions/34053997/passing-headerinformation-as-jsonobject-in-header-in-spring-xd""","""""""http://stackoverflow.com/questions/34053997/passing-headerinformation-as-jsonobject-in-header-in-spring-xd""""""",,2.0
1,XD-3715,FEATURE,Done,MEDIUM,"""Move k8s SPI to a separate repo""","""As a developer, I'd like to move k8s SPI to it's own repo.""","""""""As a developer, I'd like to move k8s SPI to it's own repo.""""""",,5.0
1,XD-3714,FEATURE,Done,MEDIUM,"""Upgrade XD Ambari release to 1.3 ""","""As a developer, I'd like to upgrade Spring XD's ambari plugin to 1.3 release.""","""""""As a developer, I'd like to upgrade Spring XD's ambari plugin to 1.3 release.""""""",,3.0
1,XD-3709,BUG,Done,MEDIUM,"""Duplicate MBean Names With router Sink""","""For some reason, the Integration {{MBeanExporterHelper}} is not preventing the standard context {{MBeanExporter}} from exporting the {{AbstractMessageRouter}}. This should be suppressed (when an IMBE is present) because it's annotated {{@IntegrationManagedResource}}.  Causes {{InstanceAlreadyExistsException}}.  Workaround in the stack overflow answer.  http://stackoverflow.com/questions/33838502/error-deploying-more-than-one-stream-with-a-router-1-3-0  Could be an SI issue, but investigation needed. However, we should probably include the stream/job name in all MBeans for the stream (as is done for the integration exporter).""","""""""For some reason, the Integration {{MBeanExporterHelper}} is not preventing the standard context {{MBeanExporter}} from exporting the {{AbstractMessageRouter}}. This should be suppressed (when an IMBE is present) because it's annotated {{@IntegrationManagedResource}}.  Causes {{InstanceAlreadyExistsException}}.  Workaround in the stack overflow answer.  http://stackoverflow.com/questions/33838502/error-deploying-more-than-one-stream-with-a-router-1-3-0  Could be an SI issue, but investigation needed. However, we should probably include the stream/job name in all MBeans for the stream (as is done for the integration exporter).""""""",,1.0
1,XD-3708,FEATURE,Done,MEDIUM,"""Document limitations with HSQL when using composed jobs""","""As a developer, I'd want to document the limitations of HSQL DB when using composed jobs. ""","""""""As a developer, I'd want to document the limitations of HSQL DB when using composed jobs. """"""",,1.0
1,XD-3706,BUG,Done,MEDIUM,"""Counter sink does not accept SpEL expressions""","""As a user, I'm trying to use {{counter}} sink with {SpEL}} expression, but I'm not able to use them in combination. It [throws|https://github.com/spring-cloud/spring-cloud-stream-modules/blob/master/counter-sink/src/main/java/org/springframework/cloud/stream/module/metrics/CounterSinkProperties.java#L77] {{exactly one of 'name' and 'nameExpression' must be set}} as error message.  ""","""""""As a user, I'm trying to use {{counter}} sink with {SpEL}} expression, but I'm not able to use them in combination. It [throws|https://github.com/spring-cloud/spring-cloud-stream-modules/blob/master/counter-sink/src/main/java/org/springframework/cloud/stream/module/metrics/CounterSinkProperties.java#L77] {{exactly one of 'name' and 'nameExpression' must be set}} as error message.  """"""",,1.0
1,XD-3705,FEATURE,Done,MEDIUM,"""Bump Boot and spring-cloud-build Versions""","""As a developer, I'd like to upgrade Boot and Spring Cloud Build revisions, so I can leverage the latest updates.""","""""""As a developer, I'd like to upgrade Boot and Spring Cloud Build revisions, so I can leverage the latest updates.""""""",,5.0
1,XD-3702,FEATURE,Done,MEDIUM,"""Support partitioning for Kafka even if count == 1""","""As a developer, I want to be able to set a partitioning key for the Kafka bus even when there is a single downstream module, so that I can take advantage of the native Kafka partitioning and message ordering support.""","""""""As a developer, I want to be able to set a partitioning key for the Kafka bus even when there is a single downstream module, so that I can take advantage of the native Kafka partitioning and message ordering support.""""""",,3.0
1,XD-3701,FEATURE,Done,MEDIUM,"""Improve Shell Connection Diagnostics""","""When a problem occurs connecting to admin, we just get {{Unable to contact Data Flow Admin}} even if the connection is successful and some problem occurs when interpreting the result.  The exception is eaten.  Log an error including the exception.  Currently investigating an NPE in DataFlowTemplate @ line 77.""","""""""When a problem occurs connecting to admin, we just get {{Unable to contact Data Flow Admin}} even if the connection is successful and some problem occurs when interpreting the result.  The exception is eaten.  Log an error including the exception.  Currently investigating an NPE in DataFlowTemplate @ line 77.""""""",,1.0
1,XD-3699,IMPROVEMENT,Done,MEDIUM,"""Remove hardcoded buildpack commit reference""","""As a developer, I'd like to remove the hardcoded buildpack reference since the latest 1.6.2 ER release includes all the features required by Data Flow. ""","""""""As a developer, I'd like to remove the hardcoded buildpack reference since the latest 1.6.2 ER release includes all the features required by Data Flow. """"""",,1.0
1,XD-3698,BUG,Done,MEDIUM,"""Execution list page includes child jobs in pagination scope""","""As a user, I created a composed job with over 10 child jobs in the workflow; I expected to see 'a' job in the execution list page without any pagination, but instead I noticed empty pagination to skip to next page.""","""""""As a user, I created a composed job with over 10 child jobs in the workflow; I expected to see 'a' job in the execution list page without any pagination, but instead I noticed empty pagination to skip to next page.""""""",,1.0
1,XD-3697,BUG,Done,MEDIUM,"""Output modules cannot use minPartitionCount when sending to named channels""","""If the output module is connected to a named channel, cannot be set up the property minPartitionCount, it is giving an exception.  Streams: stream create f --definition """"queue:foo > transform --expression=payload+'-foo' | log""""  stream create b --definition """"queue:bar > transform --expression=payload+'-bar' | log"""" stream deploy --name f --properties """"module.transform.count=2"""" stream deploy --name b --properties """"module.transform.count=2""""  stream create r --definition """"time | router --expression=payload.contains('10')?'queue:foo':'queue:bar'"""" stream deploy --name r --properties """"module.router.producer.minPartitionCount=20""""  The error is: Caused by: java.lang.IllegalArgumentException: KafkaMessageBus does not support producer property: minPartitionCount for queue:bar. at org.springframework.xd.dirt.integration.bus.MessageBusSupport.validateProperties(MessageBusSupport.java:781) ~[spring-xd-messagebus-spi-1.2.1.RELEASE.jar:1.2.1.RELEASE]""","""""""If the output module is connected to a named channel, cannot be set up the property minPartitionCount, it is giving an exception.  Streams: stream create f --definition """"""""queue:foo > transform --expression=payload+'-foo' | log""""""""  stream create b --definition """"""""queue:bar > transform --expression=payload+'-bar' | log"""""""" stream deploy --name f --properties """"""""module.transform.count=2"""""""" stream deploy --name b --properties """"""""module.transform.count=2""""""""  stream create r --definition """"""""time | router --expression=payload.contains('10')?'queue:foo':'queue:bar'"""""""" stream deploy --name r --properties """"""""module.router.producer.minPartitionCount=20""""""""  The error is: Caused by: java.lang.IllegalArgumentException: KafkaMessageBus does not support producer property: minPartitionCount for queue:bar. at org.springframework.xd.dirt.integration.bus.MessageBusSupport.validateProperties(MessageBusSupport.java:781) ~[spring-xd-messagebus-spi-1.2.1.RELEASE.jar:1.2.1.RELEASE]""""""",,1.0
1,XD-3696,FEATURE,Done,MEDIUM,"""Upgrade to SI 4.2.2.GA""","""As a developer, I'd like to upgrade to SI 4.2.2.GA release, so I can leverage the latest improvements.""","""""""As a developer, I'd like to upgrade to SI 4.2.2.GA release, so I can leverage the latest improvements.""""""",,1.0
1,XD-3695,FEATURE,Done,MEDIUM,"""Upgrade to SHDP 2.2.1.GA""","""As a developer, I'd like to upgrade to 2.2.1 GA release, so I can leverage the latest improvements without breaking backwards compatibility. SHDP 2.3.0 uses Boot 1.3 and HDP and CDH versions that drop older Hive support. To avoid breaking changes we should instead use SHDP 2.2.1 that has backported any improvements that we need as well as move Spring and Hadoop versions to more recent ones.""","""""""As a developer, I'd like to upgrade to 2.2.1 GA release, so I can leverage the latest improvements without breaking backwards compatibility. SHDP 2.3.0 uses Boot 1.3 and HDP and CDH versions that drop older Hive support. To avoid breaking changes we should instead use SHDP 2.2.1 that has backported any improvements that we need as well as move Spring and Hadoop versions to more recent ones.""""""",,1.0
1,XD-3693,FEATURE,Done,MEDIUM,"""Add Timestamp to XD Message History""","""I don't recall why [this commit | https://github.com/garyrussell/spring-xd/commit/ba15a1390f7e448dbc723ee76a45c2e239e0994e] was not applied to master but having the timestamp for each step in the history will be useful.  See [this github issue | https://github.com/spring-projects/spring-xd-modules/issues/24#issuecomment-154436643]. ""","""""""I don't recall why [this commit | https://github.com/garyrussell/spring-xd/commit/ba15a1390f7e448dbc723ee76a45c2e239e0994e] was not applied to master but having the timestamp for each step in the history will be useful.  See [this github issue | https://github.com/spring-projects/spring-xd-modules/issues/24#issuecomment-154436643]. """"""",,1.0
